dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff,solution
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.4055264142040197,0.8507462686567164,0.5846134995339888,0.0644074464993217,0.1790870853299691,0.055110201975527,"{'l2': 0.01, 'dropout': 0.1701724380376765}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.5208189200377267,0.8464344941956883,0.5707740446517786,0.0499551246140519,0.1724445090069778,0.0286774152106885,"{'l2': 0.01, 'dropout': 0.09351325464732899}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.48810588054583,0.8503040353786623,0.5839741188634715,0.0850909879829724,0.1864546352178929,0.0958682383176414,"{'l2': 0.0001, 'dropout': 0.0713021060703786}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6658087845349727,0.852294085129906,0.5805166460271793,0.0944194143600139,0.1864853005949332,0.108154811903281,"{'l2': 0.01, 'dropout': 0.012490014608619995}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7317989373099961,0.8443338861249309,0.5736195332387829,0.1125349488149347,0.1995039865236791,0.1334666005615095,"{'l2': 0.01, 'dropout': 0.07654982696551714}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7803569837558345,0.8468767274737424,0.5699963674416959,0.0703788001282981,0.1741185593074765,0.0665197437179079,"{'l2': 0.01, 'dropout': 0.17247684105459465}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3555768256843992,0.895703509347327,0.5061346690606239,0.0325207800738432,0.1505578433762246,0.0126326294778863,"{'l2': 0.001, 'dropout': 0.12328853605906605}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4169239484553254,0.904394883568383,0.5451087121814686,0.1281847637261431,0.2105731637240431,0.1451242598783582,"{'l2': 0.001, 'dropout': 0.079530695160653}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4207952983172102,0.903082978025582,0.5475019370515886,0.1177961616453639,0.2416045332538025,0.1267066387343783,"{'l2': 0.001, 'dropout': 0.010028181402473888}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6529893147669246,0.8994752377828796,0.528230894535969,0.1519643314854369,0.246485923015955,0.1556765523632993,"{'l2': 0.0001, 'dropout': 0.035356265191252546}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7693296503420288,0.8970154148901279,0.5242210854850566,0.127685764548099,0.2455430264297094,0.121827934805034,"{'l2': 0.01, 'dropout': 0.11654891206589095}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7790818343130576,0.9047228599540832,0.5351017061253908,0.1252803924122133,0.2329483788498798,0.1256410256410257,"{'l2': 0.0001, 'dropout': 0.04313802058853509}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.1159043626875432,0.6434359805510534,0.2820019287106088,0.1429482770657178,0.1660975660230655,0.0797206982543641,"{'l2': 0.001, 'dropout': 0.16858016896752565}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.0934908396643867,0.666936790923825,0.3253402376734999,0.2318493980091131,0.2400323436369569,0.1044370206559074,"{'l2': 0.01, 'dropout': 0.10963343063047276}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.1685222639653457,0.6499189627228525,0.2938956887695105,0.1696142379342591,0.1825008552856654,0.1253734248041648,"{'l2': 0.01, 'dropout': 0.0841190647750308}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.4498857254981552,0.6247974068071313,0.2354844811947072,0.1540359686696966,0.174911681308976,0.1313628899835797,"{'l2': 0.0001, 'dropout': 0.07784303797048542}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.546600834859549,0.6645056726094003,0.314594332692549,0.1179048377498512,0.140880503144654,0.065180102915952,"{'l2': 0.01, 'dropout': 0.13474518557943016}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.4443455239295112,0.6499189627228525,0.2858491967381557,0.2560606684512104,0.2745050081528069,0.2055734387933413,"{'l2': 0.001, 'dropout': 0.03714529703659697}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.4613759046980408,0.815,0.5245256929152144,0.1464605616080002,0.0631497882171736,0.0353960396039603,"{'l2': 0.01, 'dropout': 0.07786520422401974}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.3418692421588329,0.75,0.3603584254665646,0.0184891833077316,0.0403225806451612,0.0243055555555554,"{'l2': 0.001, 'dropout': 0.02901881964198243}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.1975813892156808,0.73,0.2621400189917018,0.0356126482213438,0.0184517960476034,0.064558629776021,"{'l2': 0.01, 'dropout': 0.02671754670728557}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.7168181818181818,0.785,0.4397206655045363,0.050708919931609,0.0681818181818182,0.0009276437847866,"{'l2': 0.0001, 'dropout': 0.043868612640045594}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.6246911671702622,0.705,0.243509984589281,0.0803088328297378,0.1021943573667711,0.0790387182910546,"{'l2': 0.01, 'dropout': 0.09203758362021883}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.6744805194805196,0.755,0.4135534421662586,0.0938311688311688,0.0513282846495973,0.0805194805194804,"{'l2': 0.01, 'dropout': 0.03896471448338139}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.4051778028692449,0.8509673852957435,0.5782381779170364,0.0615512253245576,0.1730603750477914,0.0502578113099925,"{'l2': 0.01, 'dropout': 0.10855378721229367}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.5085650418007568,0.8468767274737424,0.5765643940383002,0.0679993522375434,0.1809113169488969,0.0594921174360426,"{'l2': 0.0001, 'dropout': 0.05474839325250601}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.466528471149302,0.8494195688225539,0.5741558884436944,0.0950051401629057,0.1909554235816684,0.1076274172943923,"{'l2': 0.0001, 'dropout': 0.0878814800917799}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6711918783400305,0.8479823106688779,0.5715018279524964,0.0708738528665061,0.1767904323288474,0.0650738442186305,"{'l2': 0.001, 'dropout': 0.0326441620881274}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.750498504292638,0.8405749032614704,0.5611079910296788,0.0900763989688324,0.1845183032141202,0.0980376935351705,"{'l2': 0.001, 'dropout': 0.07072871163610413}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.764318336665622,0.8515201768933113,0.5922107750875298,0.0876921584682104,0.2014456963523177,0.0872018402276892,"{'l2': 0.01, 'dropout': 0.12967396079359608}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3398399936539855,0.9050508363397836,0.5388886068362104,0.0988383961948934,0.1990486131822249,0.1110732627607169,"{'l2': 0.01, 'dropout': 0.19248591577957685}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.3721049652450615,0.8979993440472286,0.5122003020657341,0.1400953368206726,0.2267910767814641,0.1528842228054826,"{'l2': 0.01, 'dropout': 0.13877889622951567}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4842970325071331,0.9012791079042308,0.5343907780001382,0.0901891049855879,0.2142060793111923,0.0500937454930051,"{'l2': 0.01, 'dropout': 0.18678266115308026}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6986012681118717,0.9037389307969826,0.5652884753918045,0.0686810225585619,0.2051376626851109,0.0255934718100889,"{'l2': 0.001, 'dropout': 0.056415508023961086}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7565606423216197,0.8958674975401771,0.5122348217000644,0.1393068552185574,0.2335563819136546,0.1679340028694405,"{'l2': 0.0001, 'dropout': 0.09939214483529082}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7760004107987054,0.9022630370613316,0.5469280276381067,0.1150421800002297,0.2170018864918882,0.1262626262626262,"{'l2': 0.001, 'dropout': 0.152973571424189}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.094538606689757,0.6547811993517018,0.2973094942561148,0.1727966450671743,0.2027708875663578,0.1372381902257683,"{'l2': 0.01, 'dropout': 0.05473247278317651}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1256924151774992,0.646677471636953,0.2833111329917072,0.1576187178142079,0.1825687212684117,0.1399742378703306,"{'l2': 0.0001, 'dropout': 0.04994797921529801}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.2554402906934349,0.6790923824959482,0.3465948479636493,0.185233908158082,0.2024780047989529,0.0911545572702143,"{'l2': 0.001, 'dropout': 0.16802607637420527}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.4058252477680075,0.6369529983792545,0.2564884383673456,0.222928967073141,0.2311277506112469,0.1255824917045929,"{'l2': 0.0001, 'dropout': 0.144444938620419}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.4342238513734939,0.6280388978930308,0.2386493446705751,0.1938150465195368,0.1978002450980392,0.1135247413274319,"{'l2': 0.001, 'dropout': 0.16972065042363108}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.4952720057983211,0.6572123176661264,0.300535808993124,0.213933988870385,0.2272079938365279,0.1619403118678053,"{'l2': 0.01, 'dropout': 0.13622183475913935}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.2172912828053986,0.77,0.3889182669323828,0.1544557860347334,0.1716269841269841,0.1415701415701414,"{'l2': 0.0001, 'dropout': 0.19430886191812297}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1855402929251109,0.77,0.3558119533286127,0.1702716604035018,0.1819790069583677,0.0753259295026558,"{'l2': 0.001, 'dropout': 0.12085949630053083}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.0222715301625027,0.685,0.0778761197476747,0.1121676198699853,0.0908353609083536,0.055604589585172,"{'l2': 0.001, 'dropout': 0.0467591419471802}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6689914066033469,0.74,0.3937744573127132,0.1326632024306443,0.0710085933966531,0.0586080586080586,"{'l2': 0.001, 'dropout': 0.12271465471997778}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.6401157039392333,0.745,0.3748443970710716,0.1048842960607667,0.0376838235294118,0.0953895071542131,"{'l2': 0.01, 'dropout': 0.03963686690089045}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.73,0.73,0.3351690516653539,0.1075650118203309,0.0743277524099442,0.0,"{'l2': 0.0001, 'dropout': 0.11101271959788855}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.38281279121267,0.840685461580984,0.5670822422697799,0.0754285164979362,0.1842694510571098,0.0762493157112692,"{'l2': 0.0001, 'dropout': 0.09820567517693243}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.5203389090901108,0.8518518518518519,0.5861021523920302,0.0657632433019194,0.1811241399360403,0.0451939009039079,"{'l2': 0.001, 'dropout': 0.10503518877216711}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.5011563210825677,0.85085682697623,0.5739298069741098,0.0744517303452455,0.1762856679816354,0.072773485891542,"{'l2': 0.01, 'dropout': 0.062476344347443605}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.639709983200587,0.8440022111663903,0.5668989218065873,0.1303529718680487,0.2042922279658033,0.1690776612759906,"{'l2': 0.001, 'dropout': 0.10880985785906538}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7785298819196139,0.8426755113322277,0.5666963321762628,0.0641456294126138,0.1815613045628102,0.0539877300613497,"{'l2': 0.001, 'dropout': 0.18943660448275565}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7484475754105373,0.845771144278607,0.5783194233499075,0.0913196642451762,0.1940015712241519,0.0973235688680697,"{'l2': 0.001, 'dropout': 0.12132040601535599}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3300908451108875,0.898491308625779,0.5146529288170213,0.0920824052730488,0.1845620837061338,0.1099477134591395,"{'l2': 0.0001, 'dropout': 0.1413049347930682}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4299384508150617,0.9040669071826828,0.5312496490123505,0.1013111981972887,0.2228281427310553,0.0509413067552602,"{'l2': 0.01, 'dropout': 0.08524528509840691}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.418149035155826,0.903082978025582,0.5284247243788837,0.1093916643154673,0.2142468293617803,0.1102756892230576,"{'l2': 0.001, 'dropout': 0.13335983269056298}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.7016287924364659,0.8998032141685799,0.5121861798929106,0.0877166273851299,0.198174421732114,0.0722878269506677,"{'l2': 0.001, 'dropout': 0.006170006570891937}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7746182258937058,0.9047228599540832,0.5523575463527933,0.1301046340603775,0.2333489978137833,0.1459704787995257,"{'l2': 0.001, 'dropout': 0.16259489515064407}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7909078647132514,0.9053788127254838,0.5367245625331838,0.1165434440047142,0.2316017585716913,0.1144709480122324,"{'l2': 0.01, 'dropout': 0.15164185739761035}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.1135022320701993,0.6458670988654781,0.2738899600378659,0.143011384575203,0.1603877279676665,0.0945416804264753,"{'l2': 0.0001, 'dropout': 0.10110349527626591}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1537447967531323,0.6572123176661264,0.3096772583204364,0.155932461567304,0.1878402262283491,0.13001968503937,"{'l2': 0.001, 'dropout': 0.05299206477368923}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.1053046076288903,0.6523500810372771,0.2838141680145742,0.2205157812694521,0.2378142020899226,0.1785095603856838,"{'l2': 0.01, 'dropout': 0.1783347861595489}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.4482878356805176,0.6539708265802269,0.3003712293758123,0.1739606815690188,0.2056829908997092,0.1273601710010687,"{'l2': 0.001, 'dropout': 0.057475756429099856}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.4725870012634309,0.6555915721231766,0.3035475123309243,0.1830045708597457,0.205140036391179,0.1321858930079054,"{'l2': 0.01, 'dropout': 0.04783653441477359}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.5610634248036369,0.6580226904376013,0.3034997094422293,0.1459562740758954,0.1612310046044985,0.0969592656339644,"{'l2': 0.0001, 'dropout': 0.19103415869342388}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.235983293797912,0.72,0.316935674750293,0.0846089582931688,0.080952380952381,0.048582995951417,"{'l2': 0.001, 'dropout': 0.07652624800474672}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1377660731772557,0.74,0.3500037275980738,0.2122376544208181,0.1943799092820003,0.1470860314523588,"{'l2': 0.001, 'dropout': 0.16774573594068568}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.3775869182292172,0.795,0.4369886276309266,0.0738185017596782,0.0785413744740533,0.0594017094017094,"{'l2': 0.001, 'dropout': 0.1261689942787571}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.5389479818427186,0.715,0.3093925134906071,0.2109977324263038,0.1760520181572813,0.0442176870748298,"{'l2': 0.001, 'dropout': 0.16757037861248464}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.6629365079365079,0.75,0.3252273127112003,0.087063492063492,0.0837606837606836,0.0455555555555555,"{'l2': 0.0001, 'dropout': 0.19540609994165437}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7079276637341153,0.77,0.4288742899853524,0.0518272431836522,0.0223276884909934,0.0620723362658847,"{'l2': 0.0001, 'dropout': 0.10455850927630829}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3790029380147882,0.8507462686567164,0.5793007957279372,0.1156221876813741,0.200297857713149,0.1439463762044407,"{'l2': 0.01, 'dropout': 0.08779541953374133}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4820300287238919,0.8474295190713101,0.5707656928891182,0.0887356641652262,0.1847309797860441,0.093990069681667,"{'l2': 0.001, 'dropout': 0.14243612787215368}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4716448947815986,0.8448866777224986,0.567706456568664,0.090607640500387,0.1833507559345225,0.0960615617870653,"{'l2': 0.001, 'dropout': 0.19117619731221194}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6440039788746338,0.8511885019347706,0.5764159043499186,0.1164269880988024,0.2071845230601368,0.1392083081160259,"{'l2': 0.01, 'dropout': 0.15800498318199047}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7680100334854949,0.8503040353786623,0.5840484237325764,0.0822940018931673,0.1942698467152371,0.0712467737310008,"{'l2': 0.0001, 'dropout': 0.0649076199516578}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7233845089738039,0.8483139856274184,0.5672732136470875,0.1065877940313509,0.1965957091809068,0.1249294766536145,"{'l2': 0.01, 'dropout': 0.007827329084525846}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3035339683883581,0.9032469662184324,0.5417771034439726,0.1344644920109282,0.2382431350556144,0.1514227365554799,"{'l2': 0.01, 'dropout': 0.11793762658181084}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.3936385306208544,0.8952115447687766,0.4997593110925639,0.1061207804717094,0.2111787692541163,0.0996472328642414,"{'l2': 0.01, 'dropout': 0.036111921574938186}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.319988217503127,0.894227615611676,0.4980270154398841,0.1568816179179821,0.234094960668531,0.1780387979367571,"{'l2': 0.01, 'dropout': 0.1371019839515183}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.706160982480226,0.8973433912758282,0.519434402637697,0.0953176452385125,0.1911824087956021,0.1094500670649921,"{'l2': 0.01, 'dropout': 0.03465039090044561}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.8285210352657006,0.9032469662184324,0.5232844309407406,0.0747259309527316,0.1874545766401213,0.0494431643625191,"{'l2': 0.0001, 'dropout': 0.10465145692323698}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7459604565276033,0.8983273204329288,0.5237535337047952,0.137839176002482,0.2476764264319209,0.1523668639053255,"{'l2': 0.0001, 'dropout': 0.049792771980816136}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.0746482358917478,0.6482982171799028,0.2844812015393999,0.1914001346763548,0.209832965647652,0.1510230375754778,"{'l2': 0.0001, 'dropout': 0.0922812917788344}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1540219724491172,0.6580226904376013,0.3227547997015806,0.1687328272524633,0.1889032745161071,0.0789141414141413,"{'l2': 0.01, 'dropout': 0.11230765990236911}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.0984971643400211,0.6353322528363047,0.2494839366396603,0.1929746040853014,0.2056593730669083,0.1509867722996392,"{'l2': 0.01, 'dropout': 0.10092416843970498}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.4137407501791341,0.6515397082658023,0.2972299227308867,0.222121933461199,0.2377989580866682,0.1611773858921161,"{'l2': 0.01, 'dropout': 0.07108037479044597}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.3936230052173699,0.6288492706645057,0.2476501277168855,0.2352262654471357,0.2585874634067405,0.1987452138211007,"{'l2': 0.01, 'dropout': 0.0572071181331172}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.5555216569561342,0.6685575364667747,0.3187597114136887,0.1599265954427963,0.179911671198193,0.1130358795106405,"{'l2': 0.001, 'dropout': 0.08271621637276198}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.1844426486449142,0.745,0.2361315535613705,0.0723043085946312,0.0516889049164562,0.072027972027972,"{'l2': 0.01, 'dropout': 0.08378028401828036}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1357738903022795,0.715,0.2262122704030093,0.0904383801007298,0.1065934065934066,0.1530989824236818,"{'l2': 0.001, 'dropout': 0.06111342134074173}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.2133394461307808,0.74,0.2644428143073197,0.0827853883807973,0.0762506070908207,0.0511033681765389,"{'l2': 0.0001, 'dropout': 0.011033571467997438}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6619058851279631,0.7,0.271659549014552,0.0122455648926237,0.0380941148720368,0.0150793650793651,"{'l2': 0.0001, 'dropout': 0.1508563609491355}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7099248120300752,0.74,0.214598768819738,0.0300751879699248,0.010989010989011,0.031578947368421,"{'l2': 0.01, 'dropout': 0.16654012075150432}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.625,0.715,0.30396912585689,0.1299802371541502,0.0296803652968036,0.0899999999999999,"{'l2': 0.0001, 'dropout': 0.062033315508065685}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.4106400956407982,0.8528468767274737,0.5895535223418356,0.0704170931933479,0.1789134267010373,0.0653423233796518,"{'l2': 0.01, 'dropout': 0.10919057863286138}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4815661684215076,0.8485351022664456,0.5816027689044044,0.1000366004828968,0.1886276098596422,0.1162243611881002,"{'l2': 0.0001, 'dropout': 0.16015647715198522}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.5156330732849815,0.8569375345494749,0.5887043733299657,0.0712575649820071,0.1674466128824278,0.0730713000449841,"{'l2': 0.01, 'dropout': 0.07828009064804825}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6433798503274623,0.8512990602542841,0.5822324359682077,0.1108971606877029,0.2079192099268218,0.1263808788887986,"{'l2': 0.0001, 'dropout': 0.14035440449477807}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7764875729789518,0.8465450525152017,0.5669655720148409,0.0700574795362499,0.1715100469132151,0.0718604198766739,"{'l2': 0.0001, 'dropout': 0.08712677164769617}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7490062056410506,0.8529574350469873,0.5922886477306347,0.0934186096547352,0.1888741210932916,0.1039512294059367,"{'l2': 0.001, 'dropout': 0.1700839356498463}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.278227685813958,0.9012791079042308,0.5224323609629626,0.1544939032555964,0.2442046751490045,0.1826360033460868,"{'l2': 0.01, 'dropout': 0.0993119339740619}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4228458804493114,0.9040669071826828,0.5613068174807335,0.1384609370314221,0.2733233778449516,0.1140740740740741,"{'l2': 0.01, 'dropout': 0.19668294370241346}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4322207657673108,0.8994752377828796,0.4968789757743581,0.0497250330525451,0.1380391520003912,0.0646582100070472,"{'l2': 0.001, 'dropout': 0.04913383382038705}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6625961041172803,0.9024270252541816,0.531627314405367,0.1345939468272044,0.2398309211369013,0.1270088128564022,"{'l2': 0.001, 'dropout': 0.073151036683685}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.8293273338129757,0.9022630370613316,0.5363434390150854,0.0729357032483558,0.2002808891764951,0.0273833532260497,"{'l2': 0.001, 'dropout': 0.10253072848558482}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7160171740361967,0.8978353558543785,0.5040455283950683,0.1509084596358126,0.2402893435346832,0.1818181818181817,"{'l2': 0.001, 'dropout': 0.07611662325186944}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.0573904068046644,0.6499189627228525,0.2863469980938378,0.210683235658067,0.2289565912891733,0.1600232866992922,"{'l2': 0.0001, 'dropout': 0.1987135598555286}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1332050319149903,0.6507293354943274,0.2915854309653534,0.158380399050363,0.1818197963533032,0.1073890887290167,"{'l2': 0.0001, 'dropout': 0.1746171979946459}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.2732852235018961,0.6815235008103727,0.356331146650912,0.1246947514757357,0.1686120347279948,0.0830459231490159,"{'l2': 0.0001, 'dropout': 0.04609579737541345}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.5049251931647468,0.646677471636953,0.2887022140316241,0.1035314383009347,0.1417522784722061,0.0984483681112894,"{'l2': 0.0001, 'dropout': 0.156137276017189}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.4534042798452851,0.653160453808752,0.2953379744566579,0.1997561739634668,0.221031620968589,0.1514802883877896,"{'l2': 0.01, 'dropout': 0.024523393654340628}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.6238768654975653,0.6564019448946515,0.3076506072475622,0.0899827892981897,0.1013985911830614,0.0325250793970862,"{'l2': 0.0001, 'dropout': 0.10613355261922026}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.2075450112274126,0.76,0.4012300324056953,0.1575409111012826,0.1936850211782826,0.1885154061624649,"{'l2': 0.01, 'dropout': 0.10850152464311878}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.2307817580402016,0.73,0.2996782260142605,0.0688964679740588,0.0640405708220309,0.0500736377025037,"{'l2': 0.01, 'dropout': 0.06268706562771402}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.2486077966481731,0.705,0.2742116613824726,0.1096579161399692,0.1123981123981124,0.0256038647342995,"{'l2': 0.01, 'dropout': 0.023290752822334927}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.7017063492063492,0.79,0.4578643552651086,0.0705255181398811,0.0882936507936508,0.0229856024248547,"{'l2': 0.0001, 'dropout': 0.04795721125936121}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.6820786802517461,0.775,0.4005261370024519,0.0929213197482539,0.1181685557176523,0.0504259728298411,"{'l2': 0.0001, 'dropout': 0.08324133748668475}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7361904761904763,0.76,0.4419662924184738,0.1011904761904761,0.1479779411764705,0.0238095238095237,"{'l2': 0.0001, 'dropout': 0.09040461475163318}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.408985130950976,0.8503040353786623,0.5795448938058875,0.0824969013688237,0.1705597628549114,0.0965503969894373,"{'l2': 0.01, 'dropout': 0.13182512587380885}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4824850990591927,0.851077943615257,0.5814901246557784,0.0990050255965857,0.1921469547674826,0.1185167433537832,"{'l2': 0.001, 'dropout': 0.07228988591129049}"
