dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff,solution
compas_dataset_reader,hifi_initializer,acc_parity,0.4522100632887098,0.586709886547812,0.2122880620659333,0.1197811335888643,0.1344998232591021,0.0865258299307651,{'eta': 171.77231827022084}
compas_dataset_reader,hifi_initializer,acc_odds,0.574430672366097,0.666936790923825,0.3230889022824968,0.0925061185577279,0.1098514098514098,0.0512264150943396,{'eta': 0.002629305088924682}
compas_dataset_reader,hifi_initializer,acc_opportunity,0.523255304322157,0.6547811993517018,0.3056385910647287,0.1209640788786944,0.1618393225077379,0.1315258950295447,{'eta': 1.8473028551416706}
german_dataset_reader,hifi_initializer,mcc_parity,0.2774390798073124,0.745,0.3493522412727127,0.0758024042950513,0.0719131614654002,0.0013071895424836,{'eta': 0.7231435478340015}
german_dataset_reader,hifi_initializer,mcc_odds,0.3907096824089077,0.765,0.4489021003277124,0.0581924179188046,0.0133333333333333,0.0390316205533596,{'eta': 3.0845927547921748}
german_dataset_reader,hifi_initializer,mcc_opportunity,0.2636851711893441,0.745,0.3936851711893441,0.1797186147186147,0.1954832442933463,0.13,{'eta': 0.09364870801599365}
german_dataset_reader,hifi_initializer,acc_parity,0.6029058354007119,0.74,0.4226180919517341,0.1785675982104554,0.1370941645992881,0.0226757369614513,{'eta': 0.0015074410666239585}
german_dataset_reader,hifi_initializer,acc_odds,0.6450731913346592,0.78,0.427981618889913,0.1349268086653407,0.1829546820531313,0.0294690019460661,{'eta': 10.01215680831386}
german_dataset_reader,hifi_initializer,acc_opportunity,0.6975274725274726,0.775,0.4414331929436433,0.0393315018315018,0.0109126984126984,0.0774725274725274,{'eta': 0.0409753651159218}
adult_dataset_reader,hifi_initializer,mcc_parity,0.3958934338414387,0.8476506357103372,0.582800019496499,0.0996354303585519,0.1869065856550602,0.1284192555173512,{'eta': 0.19440509111633342}
adult_dataset_reader,hifi_initializer,mcc_odds,0.4906449966963193,0.8434494195688226,0.5532648080824403,0.0626198113861209,0.1571191909304909,0.0679280255727558,{'eta': 0.03558074987742186}
adult_dataset_reader,hifi_initializer,mcc_opportunity,0.529719695966584,0.85085682697623,0.5851751350229405,0.0701873867502674,0.1920731232751406,0.0554554390563565,{'eta': 47.70031942289815}
adult_dataset_reader,hifi_initializer,acc_parity,0.7551133222775014,0.7551133222775014,0.0,0.0,0.0,0.0,{'eta': 887.4998083909866}
adult_dataset_reader,hifi_initializer,acc_odds,0.7377043334689319,0.8470978441127694,0.5737725891543182,0.1093935106438375,0.187733174948638,0.1391875644597913,{'eta': 0.0019247144123061737}
adult_dataset_reader,hifi_initializer,acc_opportunity,0.7676482345466104,0.8463239358761747,0.5657428083330952,0.0877677642684937,0.1991052861321166,0.0786757013295643,{'eta': 0.007478370799027553}
bank_dataset_reader,hifi_initializer,mcc_parity,0.4521597071128312,0.9017710724827812,0.5360878947644232,0.0409418325334069,0.0839281876515919,0.0439909297052154,{'eta': 63.6270284655269}
bank_dataset_reader,hifi_initializer,mcc_odds,0.5137025877366116,0.8940636274188258,0.5719149330370472,0.0582123453004356,0.1260373249220833,0.0456560283687943,{'eta': 202.19776992232661}
bank_dataset_reader,hifi_initializer,mcc_opportunity,0.4802479058051658,0.8961954739258773,0.5401118513833971,0.0345403518193485,0.0713384867323259,0.0598639455782312,{'eta': 90.46499733322148}
bank_dataset_reader,hifi_initializer,acc_parity,0.7672294447061025,0.8955395211544769,0.5262510633331741,0.0630949053644915,0.1283100764483743,0.0495330525544771,{'eta': 472.78059182963426}
bank_dataset_reader,hifi_initializer,acc_odds,0.8084475781628767,0.9002951787471302,0.4854002890470429,0.0918476005842534,0.1168544174426527,0.1297334898482675,{'eta': 450.4957703521448}
bank_dataset_reader,hifi_initializer,acc_opportunity,0.873799568796149,0.8993112495900295,0.5039404679794888,0.0227362336217101,0.0593980061871179,0.0255116807938805,{'eta': 0.8424669808796622}
compas_dataset_reader,hifi_initializer,mcc_parity,0.0413737274139593,0.6442463533225283,0.283635263404414,0.2230865629380086,0.2422615359904545,0.1649920582513875,{'eta': 0.004844673552228217}
compas_dataset_reader,hifi_initializer,mcc_odds,0.1612393651747552,0.6564019448946515,0.3096903325842375,0.1484509674094822,0.1692719460665622,0.1121776361644926,{'eta': 0.021321435016166648}
compas_dataset_reader,hifi_initializer,mcc_opportunity,0.0,0.5551053484602917,0.0,0.0,0.0,0.0,{'eta': 0.010814194053020717}
compas_dataset_reader,hifi_initializer,acc_parity,0.4706040701521252,0.6491085899513777,0.2868130261170168,0.1588362126459255,0.1785045197992524,0.1223146819703491,{'eta': 10.527494225597888}
compas_dataset_reader,hifi_initializer,acc_odds,0.5702918485875865,0.6296596434359806,0.2644304178971983,0.0593677948483941,0.0835887096774193,0.0581491041035424,{'eta': 78.87398188451004}
compas_dataset_reader,hifi_initializer,acc_opportunity,0.4788044714564401,0.6312803889789304,0.2536034494986775,0.1595496863560943,0.1734263997658557,0.1524759175224902,{'eta': 0.008212921433769478}
german_dataset_reader,hifi_initializer,mcc_parity,0.1734987561347553,0.705,0.2625937836398787,0.1036925287356321,0.0890950275051234,0.0423850574712644,{'eta': 1.1611990996742676}
german_dataset_reader,hifi_initializer,mcc_odds,0.3467452286046237,0.75,0.3946181330968509,0.0478729044922271,0.0577937380765346,0.0823311748381128,{'eta': 3.7089139625543646}
german_dataset_reader,hifi_initializer,mcc_opportunity,0.206284344374411,0.695,0.2865159407350396,0.0654450788287439,0.0738095238095237,0.0802315963606286,{'eta': 0.0755712140223322}
german_dataset_reader,hifi_initializer,acc_parity,0.7052185526954833,0.755,0.3821237005142025,0.0761236036465394,0.0497814473045167,0.048351103396975,{'eta': 6.3400718390787985}
german_dataset_reader,hifi_initializer,acc_odds,0.74,0.74,0.0,0.0,0.0,0.0,{'eta': 374.0332036004622}
german_dataset_reader,hifi_initializer,acc_opportunity,0.6539795918367347,0.705,0.3123773234295207,0.1103586889301174,0.0726291252607042,0.0510204081632652,{'eta': 0.29911992649350455}
adult_dataset_reader,hifi_initializer,mcc_parity,0.39480557823248,0.8489773355444997,0.5661866671266472,0.0875886709145694,0.1713810888941672,0.1062562303504333,{'eta': 3.381606550363171}
adult_dataset_reader,hifi_initializer,mcc_odds,0.5337258995544473,0.8512990602542841,0.5804643165319292,0.0467384169774819,0.1756125757987102,0.0203311265270782,{'eta': 0.03841424870493535}
adult_dataset_reader,hifi_initializer,mcc_opportunity,0.4985670782597331,0.8452183526810393,0.5666936290897854,0.0701898726091197,0.1753611359581886,0.0681265508300522,{'eta': 1.4995143893824407}
adult_dataset_reader,hifi_initializer,acc_parity,0.646899525226451,0.8458817025981205,0.5633961591819944,0.116179734932253,0.1989821773716694,0.14440245398773,{'eta': 693.7505952921665}
adult_dataset_reader,hifi_initializer,acc_odds,0.7421222848300737,0.8455500276395799,0.5572448196117258,0.1034277428095062,0.1789215932073075,0.1366984885690649,{'eta': 0.6369420240939997}
adult_dataset_reader,hifi_initializer,acc_opportunity,0.7633206684282046,0.838253178551686,0.5528996908556708,0.0835448175557094,0.1929444181580339,0.0749325101234814,{'eta': 1.8617132373597318}
